SQA,Project ID,Application,Deliverable,Doc Version,"Doc ID, if needed",Approve or Disapprove,Date of Approval or Disapproval,Reason for Disapproval,Comments
Nick,1003,CHaRM,Test Protocol,1,Config > Track and Trend > Protocol 09 > 006_View_Trend Item Maintenance Request_Add_Complete_lifecycle,A-FP,18-Oct-2019,,1371
Nick,928.011,Apollo/PHM,CII,1,1,A-FP,18-Oct-2019,,
Nick,ePAS 19-36243,Power BI,Project Plan,1,1,A-FP,18-Oct-2019,,
Nick,928.011,Apollo/PHM,Traceability,7,2,D,16-Oct-2019,Other,In Trace-02 verses trace-01
Nick,928.011,Apollo/PHM,Traceability,7,1,A-FP,18-Oct-2019,,
Nick,1003,CHaRM,Test Protocol,1,Config > Track and Trend > Protocol 08 > 006_View_Tracking and Trending review Task_Adverse Trend,A,21-Oct-2019,,1381
Nick,1003,CHaRM,Test Protocol,1,Config > Track and Trend > Protocol 09 > 007_View_Trend Item Maintenance Request_Add_Closed-Done,A-FP,22-Oct-2019,,1373
Nick,1003,CHaRM,Test Protocol,1,Config > Track and Trend > Protocol 09 > 008_View_Trend Item Maintenance Request_Inactive_Lifecycle,A-FP,22-Oct-2019,,1374
Nick,1003,CHaRM,Test Protocol,1,Config > Track and Trend > Protocol 09 > 009_View_Trend Item Maintenance Request_Closed-Voided,A-FP,22-Oct-2019,,1370
Nick,1043,Octopus,Software Compliance Assessment,1,1,A,22-Oct-2019,,
Nick,928.011,Apollo/PHM,CII,2,1,A-FP,22-Oct-2019,,
Nick,1003,CHaRM,Test Protocol,1,Config > Reg Eval eMDR/MDI Sub > Protocol 32 > 002_View_InitialEMDR_ClosedVoided,A-FP,23-Oct-2019,,1095
Nick,936,TrendReader,IIVP Results,3,ADDULCL74QQPV,A-FP,23-Oct-2019,,
Nick,928.011,Apollo/PHM,IIVP Results,1,2,A-FP,23-Oct-2019,,
Nick,928.011,Apollo/PHM,IIVP Results,1,3,D,23-Oct-2019,Other,verification not doucmented
Nick,928.011,Apollo/PHM,IIVP Results,1,3,D,23-Oct-2019,,
Nick,928.011,Apollo/PHM,IIVP Results,1,4,A-FP,23-Oct-2019,,
Nick,928.011,Apollo/PHM,IIVP Results,1,1,D,23-Oct-2019,Inaccurate information,missing information
Nick,928.011,Apollo/PHM,IIVP Results,1,1,D,24-Oct-2019,Other,bad reference to who perfromed the installation.
Nick,1003,CHaRM,Test Protocol,1,Config > Med Eval > Protocol 31 > 012_Verify_MedicalEval_SeriveTicketClose,A,24-Oct-2019,,1086
Nick,589.055,CMSNext,Software Change Request,1,1,D,24-Oct-2019,Inaccurate information,via email
Nick,928.011,Apollo/PHM,IIVP Results,1,1,A,25-Oct-2019,,
Nick,589.055,CMSNext,Software Change Request,1,1,D,25-Oct-2019,Inaccurate information,at meeting
Nick,589.055,CMSNext,Software Change Request,1,1,D,25-Oct-2019,Inaccurate information,via email
Nick,589.055,CMSNext,Software Change Request,1,1,D,25-Oct-2019,Inaccurate information,via email
Nick,1177,Service Utility,Software Change Request,1,1,D,25-Oct-2019,Inaccurate information,at meeting
Nick,1173,R - Stats Packages,Test Protocol,1,1,D,28-Oct-2019,Inaccurate information,
Nick,1173,R - Stats Packages,Test Protocol,1,1,A,28-Oct-2019,,
Nick,1177,Service Utility,Software Change Request,1,1,A,29-Oct-2019,,
Nick,1165.001,Helios C360,Software Change Request,1,1,D,29-Oct-2019,Inaccurate information,
Nick,1165.001,Helios C360,Software Change Request,1,1,D,17-Oct-2019,Inaccurate information,
Nick,1173,R - Stats Packages,Test Protocol Results,1,1,A-FP,30-Oct-2019,,
Nick,589.055,CMSNext,Software Change Request,1,1,A,30-Oct-2019,,
Nick,1173,R - Stats Packages,System Certification Summary,1,1,A-FP,30-Oct-2019,,
Nick,1177,Service Utility,ERES,1,1,A-FP,30-Oct-2019,,
Nick,ePAS 13-18612 v8,GS Reports,Project Plan,1,1,A-FP,31-Oct-2019,,
Nick,928.011,Apollo/PHM,Test Protocol Results,1,3,D,31-Oct-2019,Other,failed to indicate Pass/fail
Nick,928.011,Apollo/PHM,Test Protocol Results,1,7,D,31-Oct-2019,Other,signed and date statements in approval block
Nick,ePAS 13-19391 v8,GS Reports,Test Protocol Results,1,1,A-FP,31-Oct-2019,,
Beilah,00849.012,PEAR,System Certification Summary,1,,A,4-Nov-2019,,
Beilah,01162.000,WWLIMS,Test Protocol Results,1,TC_IPDR_ADDWWLIMS09629_and_ADDWWLIMS09714 (Win 10) - Result,A,4-Nov-2019,,
Beilah,01162.000,WWLIMS,Test Protocol Results,4,TCIDBSQ_02 - Result,A-FP,4-Nov-2019,,
Beilah,01162.000,WWLIMS,CII,1,WWLIMS Web Services v1.01,A-FP,4-Nov-2019,,
Beilah,01162.000,WWLIMS,Traceability,10,TPTCPCL,A-FP,4-Nov-2019,,parent 00008.000
Beilah,1101.004,QIMS,CII,1,QIMS V 2.54,A-FP,4-Nov-2019,,
Beilah,01162.000,WWLIMS,Test Protocol Results,2,TCIDALC_02 ,A-FP,4-Nov-2019,,
Beilah,1101.004,QIMS,Design Documentation,1,QIMS V 2.54: SAD,A-FP,4-Nov-2019,,
Beilah,01162.000,WWLIMS,Test Protocol Results,1,TCIDALM_02 - Result,A,4-Nov-2019,,resubmitted
Beilah,01162.000,WWLIMS,Test Protocol Results,1,TCIDALM_02 - Result,A,8-Nov-2019,,resubmitted
Beilah,01162.000,WWLIMS,IDP,1,,A-FP,4-Nov-2019,,
Beilah,1101.004,QIMS,Test Protocol,1,QIMS Regression,A-FP,5-Nov-2019,,parent 01024.000; link
Beilah,1101.004,QIMS,Test Protocol,1,QIMS Reports Regression,A-FP,5-Nov-2019,,parent 01024.000; link
Beilah,1101.004,QIMS,Test Protocol,1,QIMS SAP Testing,A-FP,5-Nov-2019,,parent 01101.001; link
Beilah,1101.004,QIMS,Test Protocol,1,QIMS EM Autoscheduler Regression Testing,A-FP,5-Nov-2019,,parent 01101.001; link
Beilah,01162.000,WWLIMS,Traceability,5,TPTCPCO_R,A,5-Nov-2019,,resubmitted
Beilah,00332.021,EDMS,Software Compliance Assessment,1,,A-FP,5-Nov-2019,,parent 00332.19; link
Beilah,01162.000,WWLIMS,IIVP results,2,WWLIMS Workstation v9.6 - UAT-  ADDIE8D43S07X ADDIE8DJ5S07X,D,5-Nov-2019,Incorrect Approvers,
Beilah,01162.000,WWLIMS,IIVP results,2,WWLIMS Workstation v9.6 - UAT-  ADDIE8D43S07X ADDIE8DJ5S07X,A,6-Nov-2019,,
Beilah,01162.000,WWLIMS,IIVP results,2,Instrument Server v9.31 - UAT,A-FP,5-Nov-2019,,
Beilah,00849.012,PEAR,IIVP results,3,IMS v9.5 UAT,A-FP,5-Nov-2019,,
Beilah,1101.004,QIMS,IIVP,1,QIMS v2.54 Workstation,A-FP,5-Nov-2019,,
Beilah,1101.004,QIMS,IIVP,2,QIMS v2.54 Workstation,A-FP,6-Nov-2019,,
Beilah,1101.004,QIMS,IIVP,1,Barcode Scanner,A-FP,5-Nov-2019,,
Beilah,1101.004,QIMS,IIVP,1,Zebra P4T Label Printer,A-FP,5-Nov-2019,,
Beilah,01162.000,WWLIMS,User Acceptance Protocol results,1,Test Protocol - UAT Result - Wiesbaden,D,6-Nov-2019,Incorrect Objective Evidence,
Beilah,01162.000,WWLIMS,User Acceptance Protocol results,1,Test Protocol - UAT Result - Wiesbaden,A,7-Nov-2019,,
Beilah,1101.004,QIMS,IIVP,1,EM Autoscheduler,A-FP,6-Nov-2019,,
Beilah,1101.004,QIMS,IIVP,1,QIMS Task Manager,A-FP,6-Nov-2019,,
Beilah,01162.000,WWLIMS,IIVP results,1,Instrument Server v9.31 - UAT,A-FP,6-Nov-2019,,
Beilah,01162.000,WWLIMS,IIVP results,1,IMS UAT - CWA102582P,A-FP,6-Nov-2019,,
Beilah,01162.000,WWLIMS,IIVP results,1,IMS UAT - CWA102582P,A,7-Nov-2019,,resubmitted
Beilah,01162.000,WWLIMS,IIVP results,2,WWLIMS Workstation v9.6 - UAT 7X,A-FP,6-Nov-2019,,
Beilah,01162.000,WWLIMS,IIVP results,2,WWLIMS Workstation v9.6 - UAT 7X,A-FP,7-Nov-2019,,resubmitted
Beilah,01162.000,WWLIMS,IIVP results,2,WWLIMS Workstation v9.6 - UAT SML,A-FP,6-Nov-2019,,
Beilah,1101.004,QIMS,IIVP results,2,QIMS v2.54 Workstation - Validation - GISULCL3QX51N,A-FP,6-Nov-2019,,
Beilah,1101.004,QIMS,IIVP results,1,Zebra P4T Label Printer - GISULCL3QX51N,A-FP,6-Nov-2019,,
Beilah,1101.004,QIMS,IIVP results,1,Barcode Scanner - GISULCL3QX51N,A-FP,6-Nov-2019,,
Beilah,01162.000,WWLIMS,User Acceptance Protocol results,1, UAT Result - AMD - Alinity m,A-FP,7-Nov-2019,,
Beilah,01162.000,WWLIMS,IIVP results,2, Instrument Server v9.31 - UAT ADDIE6DCR2KFL,A-FP,7-Nov-2019,,
Beilah,01162.000,WWLIMS,IIVP results,2, Instrument Server v9.31 - UAT ADDIE6DCR2KFL,A,7-Nov-2019,,resubmitted
Beilah,01162.000,WWLIMS,IIVP results,2,Workstation: UAT - ADDIE6DJGZLSML,A,7-Nov-2019,,resubmitted
Beilah,1096.003,IRIS,Software Change Request,1,etech,D,7-Nov-2019,Inaccurate information,through email
Beilah,01162.000,WWLIMS,Test Protocol Results,1,TCIMGR_04(Win 10)  - Result,A,7-Nov-2019,,resubmitted
Beilah,01162.000,WWLIMS,Test Protocol Results,1,TCIMGR_04(Win 7) - Result,A-FP,7-Nov-2019,,
Beilah,01162.000,WWLIMS,IIVP results,3,AMD( Workstation v9.5),A-FP,7-Nov-2019,,
Beilah,01162.000,WWLIMS,User Acceptance Protocol results,1,UAT Architect CC,D,7-Nov-2019,Incorrect Objective Evidence,
Beilah,01162.000,WWLIMS,User Acceptance Protocol results,1,UAT Architect CC,A,7-Nov-2019,,
Beilah,01162.000,WWLIMS,User Acceptance Protocol results,1,UAT Architect CC,A,7-Nov-2019,,resubmitted
Beilah,01162.000,WWLIMS,User Acceptance Protocol results,1,UAT Architect CC,A,7-Nov-2019,,resubmitted
Beilah,01162.000,WWLIMS,Test Protocol Results,1,TCREG_11(Win 10) - Result,A-FP,7-Nov-2019,,
Beilah,01162.000,WWLIMS,User Acceptance Protocol results,1,UAT - 4PLC,A-FP,7-Nov-2019,,
Beilah,01162.000,WWLIMS,User Acceptance Protocol results,1,UAT - 4PLC,A,7-Nov-2019,,resubmitted
Beilah,01162.000,WWLIMS,User Acceptance Protocol results,1,UAT Result - PRISM -LC,A-FP,7-Nov-2019,,
Beilah,1101.004,QIMS,Test Protocol Results,1, QIMS Regression - QA,D,7-Nov-2019,Incorrect Objective Evidence,
Beilah,1101.004,QIMS,Test Protocol Results,1, QIMS Regression - QA,A,7-Nov-2019,,
Beilah,1101.004,QIMS,IIVP results,1,CWA002335Q QIMS Task Manager,A-FP,7-Nov-2019,,
Beilah,1101.004,QIMS,IIVP,1,QIMS Task Manager Main,A-FP,7-Nov-2019,,
Beilah,01162.000,WWLIMS,User Acceptance Protocol results,1,UAT Alinity c,A-FP,7-Nov-2019,,
Beilah,1101.004,QIMS,IIVP results,1,GISULCV101727 QIMS Workstation,A-FP,8-Nov-2019,,
Beilah,1101.004,QIMS,Test Protocol Results,1,QIMS Reports Regression - QA,A-FP,8-Nov-2019,,
Beilah,1101.004,QIMS,IIVP results,3,EM Autoscheduler: GISULCV101727,A-FP,8-Nov-2019,,
Beilah,1101.004,QIMS,Test Protocol Results,1,QIMS SAP Testing,A-FP,11-Nov-2019,,
Beilah,849.012,PEAR,IIVP results,1,Production,A-FP,11-Nov-2019,,
Beilah,01162.000,WWLIMS,Test Protocol Results,1,TCREG_11(Win 10) - Result,A,11-Nov-2019,,resubmitted
Beilah,01162.000,WWLIMS,Test Protocol Results,1,TCIMGR_04(Win 7) - Result,A,11-Nov-2019,,resubmitted
Beilah,1101.004,QIMS,Test Protocol Results,1,QIMS EM Autoscheduler Regression Testing,A-FP,11-Nov-2019,,parent 00008.000
Beilah,01162.000,WWLIMS,Project Plan,24,,A-FP,11-Nov-2019,,parent 00403.000
Beilah,01182.000,SecureConsent,Software Change Request,1,SCR,D,12-Nov-2019,,through email
Beilah,01182.000,SecureConsent,Software Change Request,1,SCR,D,14-Nov-2019,,through email
Beilah,01162.000,WWLIMS,User Acceptance Protocol results,2,UAT Result - PRISM -LC,A-FP,12-Nov-2019,,
Beilah,1101.004,QIMS,IIVP results,1,QIMS Task Manager,A,12-Nov-2019,,resubmitted
Beilah,01162.000,WWLIMS,IIVP results,2, WWLIMS Workstation v9.6 - Sligo UAT,A-FP,12-Nov-2019,,resubmitted
Beilah,01162.000,WWLIMS,User Acceptance Protocol results,1,UAT Result Sligo,A-FP,12-Nov-2019,,
Beilah,01162.000,WWLIMS,FRS,5,Instrument Manager,A-FP,13-Nov-2019,,parent 00079.000
Beilah,01162.000,WWLIMS,Traceability,3,TPIMGR,A,13-Nov-2019,,parent 00079.000
Beilah,01162.000,WWLIMS,Release Notes,1,,A-FP,13-Nov-2019,,parent 01101.001; link
Beilah,01162.000,WWLIMS,Traceability,28,WWLIMS Traceability Matrix (v9.6),A-FP,14-Nov-2019,,parent 00403.000
Beilah,01162.000,WWLIMS,Traceability,28,WWLIMS Traceability Matrix (v9.6),A,15-Nov-2019,,
Beilah,00332.021,EDMS,Software Change Request,1,,D,14-Nov-2019,Inaccurate information,
Beilah,00332.021,EDMS,Software Change Request,1,,A,14-Nov-2019,,
Beilah,01094.003,IRIS,IIVP results,1,CS 16.2 PROD Upgrad: IRIS,A-FP,14-Nov-2019,,
Beilah,00332.021,EDMS,Design Verification,1,Unit Test Set 1 -  Satish,A-FP,15-Nov-2019,,
Beilah,00332.021,EDMS,Design Verification,1,Unit Test Set 2 -  Sovan,A-FP,15-Nov-2019,,
Beilah,00332.021,EDMS,FRS,3,,D,15-Nov-2019,Inaccurate information,
Beilah,00332.021,EDMS,FRS,3,,A,15-Nov-2019,,
Beilah,01162.000,WWLIMS,System Certification Summary,1,,A-FP,15-Nov-2019,,
Beilah,01162.000,WWLIMS,IIVP results,3,WWLIMS Workstation v9.6 - Production LC win7,A-FP,18-Nov-2019,,
Beilah,01162.000,WWLIMS,IIVP results,2,Supplemental Items v9.6 - Result - Prod(CWA102281P),A-FP,18-Nov-2019,,
Beilah,01162.000,WWLIMS,IIVP results,3,WWLIMS Workstation v9.6 - LC Prod,A-FP,18-Nov-2019,,
Beilah,01162.000,WWLIMS,IIVP results,4,WWLIMS Task Manager v8.51 - Prod,A-FP,18-Nov-2019,,
Beilah,01094.004,IRIS,Software Change Request,1,,D,18-Nov-2019,,through email
Beilah,1101.004,QIMS,IIVP results,2,QIMS v2.54 Workstations - UAT,A-FP,19-Nov-2019,,
Beilah,01162.000,WWLIMS,IIVP results,3,WWLIMS Workstation v9.6 -AMD Prod,A-FP,19-Nov-2019,,
Beilah,1101.004,QIMS,Software Change Request,2,SCR,A-FP,19-Nov-2019,,
Beilah,1101.004,QIMS,Software Change Request,2,SCR,D,19-Nov-2019,,resubmitted with changes
Beilah,1101.004,QIMS,Software Change Request,2,SCR,D,20-Nov-2019,,
Beilah,1101.004,QIMS,Software Change Request,2,SCR,A,20-Nov-2019,,
Beilah,1101.004,QIMS,Traceability,4,Monitoring Auto-Scheduler Traceability Matrix ,A-FP,19-Nov-2019,,
Beilah,1101.004,QIMS,Traceability,9,Reporting Manager,A-FP,19-Nov-2019,,
Beilah,01162.000,WWLIMS,IIVP results,1,PROD: WWLIMS Web Services v1.01(CWW101753P),A-FP,19-Nov-2019,,WIN 10?
Beilah,1101.004,QIMS,Traceability,8,FRS Section 11,A-FP,19-Nov-2019,,
Beilah,1101.004,QIMS,Traceability,9,FRS Section 9,A-FP,19-Nov-2019,,
Beilah,1101.004,QIMS,Traceability,9,FRS Section 8,A-FP,19-Nov-2019,,
Beilah,1101.004,QIMS,Traceability,14,FRS Section 4,A-FP,19-Nov-2019,,
Beilah,01162.000,WWLIMS,IIVP results,1,Prod: WWLIMS Web Services v1.01(CWW101754P),A-FP,19-Nov-2019,,WIN 7?
Beilah,01101.004,QIMS,Test Protocol,1,Application checkout,A-FP,19-Nov-2019,,
Beilah,01101.004,QIMS,User Acceptance Protocol results,1,UAT,D,19-Nov-2019,Inaccurate information,
Beilah,01101.004,QIMS,User Acceptance Protocol results,1,UAT,A,20-Nov-2019,,
Beilah,01101.004,QIMS,Traceability,12,FRS Section 1,A-FP,20-Nov-2019,,
Beilah,01101.004,QIMS,Traceability,10,FRS Section 2 ,A-FP,20-Nov-2019,,
Beilah,01101.004,QIMS,System Certification Summary,1,,D,21-Nov-2019,Inaccurate information,
Beilah,01101.004,QIMS,System Certification Summary,1,,D,21-Nov-2019,Inaccurate information,through email
Beilah,01101.004,QIMS,System Certification Summary,1,,D,21-Nov-2019,Inaccurate information,
Beilah,01101.004,QIMS,System Certification Summary,1,,D,21-Nov-2019,Inaccurate information,through email
Beilah,01101.004,QIMS,System Certification Summary,1,,A,21-Nov-2019,,
Beilah,01094.004,IRIS,Software Compliance Assessment,2,IRIS,A-FP,22-Nov-2019,,parent 01094.000
Beilah,01096.003,IRIS,Software Compliance Assessment,1,eTech,A-FP,22-Nov-2019,,parent 01096.000; link only
Beilah,1101.004,QIMS,IIVP results,2,QIMS v2.54 Workstation - GISULCL3QX51N: Prod,A-FP,25-Nov-2019,,
Beilah,01094.004,IRIS,Software Compliance Assessment,2,IRIS,D,25-Nov-2019,Inaccurate information,
Beilah,01162.000,WWLIMS,IIVP results,3, Result Prod(ADDULCL773891),A-FP,25-Nov-2019,,
Beilah,1101.004,QIMS,Test Protocol Results,1,Application checkout: LC,A-FP,25-Nov-2019,,
Beilah,01186.000,PEAR,Software Compliance Assessment,1,Reporting Tool,D,27-Nov-2019,Inaccurate information,through email
Beilah,01187.000,WWLIMS,Software Compliance Assessment,1,Task Manager SAP,A-FP,27-Nov-2019,,
Beilah,01096.003,IRIS,Software Change Request,1,,A-FP,27-Nov-2019,,
Beilah,01096.003,IRIS,Software Compliance Assessment,2,SCR,A-FP,27-Nov-2019,,
Suresh,00804.001,HSQ Encryption DLL,Software Change Request,1,,A,1-Nov-2019,,
Suresh,00865.001,Architect Encryption Library,Software Change Request,1,,A,1-Nov-2019,,
Suresh,00944.001,Temp Tale Mamager Desktop,Software Change Request,1,,D,1-Nov-2019,Inaccurate information,meeting
Suresh,00881.001,ICQ/BSQ Encryption DLL,Software Change Request,1,,A,1-Nov-2019,,
Suresh,00864.003,ICQ Filler Data Collection,Test Protocol,1,,A,4-Nov-2019,,
Suresh,00864.003,ICQ Filler Data Collection,IDP,1,,A,4-Nov-2019,,
Suresh,00864.003,ICQ Filler Data Collection,IIVP,1,,A,4-Nov-2019,,
Suresh,00864.003,ICQ Filler Data Collection,Traceability,1,URS/FRS,A,4-Nov-2019,,
Suresh,01033.027,Pulse,IIVP results,1,,A-FP,5-Nov-2019,,
Suresh,00864.003,ICQ Filler Data Collection,Test Protocol Results,1,,D,6-Nov-2019,Inaccurate information,email
Suresh,00864.003,ICQ Filler Data Collection,IIVP results,1,,A-FP,6-Nov-2019,,
Suresh,01073.002,Groninger,IIVP,1,,A,6-Nov-2019,,
Suresh,01073.002,Groninger,IDP,1,,A,6-Nov-2019,,
Suresh,01073.002,Groninger,Traceability,1.2,,A,6-Nov-2019,,
Suresh,01073.002,Groninger,Test Protocol,1,,A,6-Nov-2019,,
Suresh,00864.003,ICQ Filler Data Collection,Test Protocol Results,1,,A,6-Nov-2019,,
Suresh,01073.002,Groninger,Test Protocol Results,1,,A-FP,6-Nov-2019,,
Suresh,01073.002,Groninger,IIVP results,1,(Validation - ADDIE6D006365),A-FP,6-Nov-2019,,
Suresh,01073.002,Groninger,System Certification Summary,1,,D,7-Nov-2019,Inaccurate information,email
Suresh,01073.002,Groninger,System Certification Summary,1,,A,7-Nov-2019,,
Suresh,01073.002,Groninger,IIVP results,1,(Production - ADDIE6D006365 after roll,A-FP,7-Nov-2019,,
Suresh,01073.002,Groninger,IIVP results,1, (Production - ADDIE6D006364),A-FP,7-Nov-2019,,
Suresh,00864.003,ICQ Filler Data Collection,System Certification Summary,1,,D,7-Nov-2019,Inaccurate information,email
Suresh,00864.003,ICQ Filler Data Collection,System Certification Summary,1,,A,7-Nov-2019,,
Suresh,01033.028,Pulse,Software Change Request,1,,D,7-Nov-2019,Inaccurate information,email
Suresh,01033.028,Pulse,Software Change Request,1,,A,7-Nov-2019,,
Suresh,Vera R1 rec id 2,VERA,System Certification Summary,1,,D,8-Nov-2019,Inaccurate information,email
Suresh,Vera R1 rec id 2VERA,VERA,Other,1,TX3 Test Summary report,D,11-Nov-2018,Inaccurate information,email
Suresh,Vera R1 rec id 2VERA,VERA,IIVP results,1,Rec ID 19,A-FP,11-Nov-2019,,
Suresh,Vera R1 rec id 2VERA,VERA,IIVP results,1,Rec ID 20,A-FP,11-Nov-2019,,
Suresh,Vera R1 rec id 2VERA,VERA,IIVP results,1,Rec ID 22,A-FP,11-Nov-2019,,
Suresh,Vera R1 rec id 2VERA,VERA,IIVP results,1,Rec ID 23,A-FP,11-Nov-2019,,
Suresh,Vera R1 rec id 2VERA,VERA,IIVP results,1,Rec ID 24,A-FP,11-Nov-2019,,
Suresh,01032.000,Pulse,Traceability,50,URS to FRS Trace - v50,D,12-Nov-2019,Inaccurate information,email
Suresh,01032.000,Pulse,Traceability,50,URS to FRS Trace - v50,D,12-Nov-2019,Inaccurate information,
Suresh,00865.001,Architect Encryption Library,IIVP,2,,A-FP,12-Nov-2019,,
Suresh,00804.001,HSQ Encryption DLL,IIVP,3,,A-FP,12-Nov-2019,,
Suresh,00881.001,ICQ/BSQ Encryption DLL,IIVP,3,,A-FP,12-Nov-2019,,
Suresh,01033.028,Pulse,Software Change Request,2,,A-FP,13-Nov-2019,,
Suresh,01034.000,Pulse,FRS,12,Pulse CMS_v12,D,13-Nov-2019,Inaccurate information,email
Suresh,01038.000,Pulse,Test Protocol,1,Customer Portal,A-FP,13-Nov-2019,,
Suresh,01034.000,Pulse,Test Protocol,1,Pulse CMS,A-FP,13-Nov-2019,,
Suresh,01037.000,Pulse,Test Protocol,3,Distriprotol ,A-FP,13-Nov-2019,,
Suresh,00046.034,PRISM Metrics,Test Protocol,1,Regression Test Protocol for Prism Metrics Reports,A-FP,14-Nov-2019,,
Suresh,01034.000,Pulse,FRS,12,Functional Requirements Specification - Pulse CMS_v12,A,14-Nov-2019,,
Suresh,00046.034,PRISM Metrics,Test Protocol Results,1,Protocol -01,A-FP,15-Nov-2019,,
Suresh,Vera R1 rec id 2,VERA,Traceability,1,,A-FP,15-Nov-2019,,
Suresh,Vera R1 rec id 2,VERA,System Certification Summary,1,,D,15-Nov-2019,Inaccurate information,
Suresh,Vera R1 rec id 2,VERA,System Certification Summary,1,,A,15-Nov-2019,,
Suresh,01033.028,Pulse,Design Verification,25,,A-FP,15-Nov-2019,,
Suresh,01033.028,Pulse,CII,1,,A-FP,15-Nov-2019,,
Suresh,01033.028,Pulse,Test Protocol,1,TEST PROTOCOL-01 Version-01,A-FP,15-Nov-2019,,
Suresh,01033.028,Pulse,Test protocol,1,TEST PROTOCOL-02 Version-01,A-FP,15-Nov-2019,,
Suresh,01033.028,Pulse,Test protocol,1,TEST PROTOCOL-03 Version-01,A-FP,15-Nov-2019,,
Suresh,01032.000,Pulse,Traceability,17,URS TO FRS TRACE-01 Version-17,A,15-Nov-2019,,
Suresh,01033.028,Pulse,IIVP results,1,Val,A-FP,19-Nov-2019,,
Suresh,Vera R1 rec id 2,VERA,IIVP results,1,Prod Rec ID 28,A-FP,20-Nov-2019,,
Suresh,00046.034,PRISM Metrics,Test Protocol,1,Protocol 02,A-FP,20-Nov-2019,,
Suresh,01033.028,Pulse,Test Protocol,1,Protocol 003,D,20-Nov-2019,Incorrect Approvers,
Suresh,Vera R1 rec id 2,VERA,IIVP results,1,Prod Rec ID 31,A-FP,20-Nov-2019,,
Suresh,Vera R1 rec id 2,VERA,IIVP results,1,Prod Rec ID 32,A-FP,20-Nov-2019,,
Suresh,Vera R1 rec id 2,VERA,IIVP results,1,Prod Rec ID 33,A-FP,20-Nov-2019,,
Suresh,Vera R1 rec id 2,VERA,IIVP results,1,Prod Rec ID 34,A-FP,20-Nov-2019,,
Suresh,00673.004,Clinical Chemistry Excel Spreadsheet for Digital Printing,Software Change Request,1,,D,20-Nov-2019,Inaccurate information,
Suresh,00673.004,Clinical Chemistry Excel Spreadsheet for Digital Printing,Software Change Request,1,,D,20-Nov-2019,Incorrect Approvers,
Suresh,00881.001,ICQ/BSQ Encryption DLL,Software Change Request,2,,D,20-Nov-2019,Inaccurate information,
Suresh,00673.004,Clinical Chemistry Excel Spreadsheet for Digital Printing,Software Change Request,1,,D,20-Nov-2019,Incorrect Approvers,
Suresh,00673.-004,Clinical Chemistry Excel Spreadsheet for Digital Printing,Software Change Request,1,,A,21-Nov-2019,,
Suresh,01033.028,PULSE,Test Protocol,1,TEST PROTOCOL-03 Version-01,A,21-Nov-2019,,
Suresh,00046.034,PRISM Metrics,Test Protocol Results,1,,A-FP,21-Nov-2019,,
Suresh,00944.001,Temp Tale Mamager Desktop,Software Compliance Assessment,1,,A-FP,21-Nov-2019,,
Suresh,00881.001,ICQ/BSQ Encryption DLL,Software Change Request,2,,A,22-Nov-2019,,
Suresh,00881.001,ICQ/BSQ Encryption DLL,IIVP,2,INSTALLATION INSTRUCTIONS AND VERIFICATION PROTOCOL-01 Version-02,A-FP,22-Nov-2019,,
Suresh,00804.001,HSQ Encryption DLL,Software Change Request,2,,A,22-Nov-2019,,
Suresh,00804.001,HSQ Encryption DLL,IIVP,2,,A-FP,22-Nov-2019,,
Suresh,00865.001,Architect Encryption Library,Software Change Request,2,,A,22-Nov-2019,,
Suresh,00865.001,Architect Encryption Library,IIVP,2,,A-FP,22-Nov-2019,,
Nick,1177,Service Utility,URS,1,1,A-FP,1-Nov-2019,,
Nick,ePAS 19-1212 v3,GS Reports,Move to Production,1,1,A-FP,1-Nov-2019,,
Nick,928.011,Apollo/PHM,Test Protocol Results,1,3,A,4-Nov-2019,,
Nick,928.011,Apollo/PHM,Test Protocol Results,1,7,A,4-Nov-2019,,
