SQA,Project ID,Application,Deliverable,Doc Version,"Doc ID, if needed",Approve or Disapprove,Date of Approval or Disapproval,Reason for Disapproval,Comments
Arun,AQC_VERA_Dallas_Camstar,BSQ Device Simulator ,Test Protocol Results,1,93,A,3-Jun-2020,,
Arun,AQC_VERA_Dallas_Camstar,BSQ Device Simulator ,Test Protocol Results,1,94,A,3-Jun-2020,,
Arun,AQC_VERA_Dallas_Camstar,BSQ Device Simulator ,Test Protocol Results,1,95,A,3-Jun-2020,,
Arun,AQC_VERA_Dallas_Camstar,BSQ Device Simulator ,Test Protocol Results,1,97,A,3-Jun-2020,,
Arun,AQC_VERA_Dallas_Camstar,BSQ Device Simulator ,Test Protocol Results,1,97,A,3-Jun-2020,,
Arun,AQC_VERA_Dallas_Camstar,BSQ Device Simulator ,Other,1,IPDR ,A-FP,3-Jun-2020,,
Arun,AQC_VERA_Dallas_Camstar,BSQ Device Simulator ,Other,1,IPDR ,A-FP,3-Jun-2020,,
Arun,AQC_VERA_Dallas_Camstar,BSQ Device Simulator ,Other,1,IPDR ,A-FP,3-Jun-2020,,
Arun,AQC_VERA_Dallas_Camstar,BSQ Device Simulator ,Other,1,IPDR ,A-FP,3-Jun-2020,,
Arun,AQC_VERA_Dallas_Camstar,BSQ Device Simulator ,Traceability,1,406,D,3-Jun-2020,Insufficient traceability,VERA
Arun,AQC_VERA_Dallas_Camstar,BSQ Device Simulator ,Traceability,1,406,A,3-Jun-2020,,
Lan,VERA/Dallas GSS/Q ASTM Simulator,BSQ Device Simulator ,URS,1,841,A-FP,3-Jun-2020,,
Arun,AQC_VERA_Dallas_Camstar,BSQ Device Simulator ,System Certification Summary,1,489,A,4-Jun-2020,,VERA
Lan,VERA/Dallas_R_D_Tools/ICQ DevSim,BSQ Device Simulator ,Software Change Request,1,995,D,4-Jun-2020,Inaccurate information,email
Lan,VERA/Dallas_R_D_Tools/ICQ DevSim,BSQ Device Simulator ,Software Change Request,1,995,D,4-Jun-2020,Inaccurate information,email
Lan,VERA/Dallas_R_D_Tools/ICQ DevSim,BSQ Device Simulator ,Software Change Request,1,995,A,4-Jun-2020,,
Lan,VERA/Dallas_R_D_Tools/ICQ DevSim,BSQ Device Simulator ,ERES,1,1001,A-FP,4-Jun-2020,,
Arun,AQC_VERA_Dallas_ADMS,BSQ Device Simulator ,Test Protocol,1,55,D,5-Jun-2020,Insufficient testing,VERA
Arun,AQC_VERA_Dallas_ADMS,BSQ Device Simulator ,Test Protocol,1,56,D,5-Jun-2020,Insufficient testing,VERA
Arun,AQC_VERA_Dallas_ADMS,BSQ Device Simulator ,Test Protocol,1,57,D,5-Jun-2020,Insufficient testing,VERA
Arun,AQC_VERA_Dallas_ADMS,BSQ Device Simulator ,Test Protocol,1,58,D,5-Jun-2020,Insufficient testing,VERA
Arun,AQC_VERA_Dallas_ADMS,BSQ Device Simulator ,Test Protocol,1,59,D,5-Jun-2020,Insufficient testing,VERA
Arun,AQC_VERA_Dallas_ADMS,BSQ Device Simulator ,Test Protocol,1,60,D,5-Jun-2020,Insufficient testing,VERA
Arun,AQC_VERA_Dallas_ADMS,BSQ Device Simulator ,Test Protocol,1,61,D,5-Jun-2020,Insufficient testing,VERA
Arun,AQC_VERA_Dallas_ADMS,BSQ Device Simulator ,Test Protocol,1,62,D,5-Jun-2020,Insufficient testing,VERA
Arun,AQC_VERA_Dallas_ADMS,BSQ Device Simulator ,Test Protocol,1,63,D,5-Jun-2020,Insufficient testing,VERA
Arun,AQC_VERA_Dallas_ADMS,BSQ Device Simulator ,Test Protocol,1,55,A,5-Jun-2020,,
Arun,AQC_VERA_Dallas_ADMS,BSQ Device Simulator ,Test Protocol,1,56,A,5-Jun-2020,,
Arun,AQC_VERA_Dallas_ADMS,BSQ Device Simulator ,Test Protocol,1,57,A,5-Jun-2020,,
Arun,AQC_VERA_Dallas_ADMS,BSQ Device Simulator ,Test Protocol,1,58,A,5-Jun-2020,,
Arun,AQC_VERA_Dallas_ADMS,BSQ Device Simulator ,Test Protocol,1,59,A,5-Jun-2020,,
Arun,AQC_VERA_Dallas_ADMS,BSQ Device Simulator ,Test Protocol,1,60,A,5-Jun-2020,,
Arun,AQC_VERA_Dallas_ADMS,BSQ Device Simulator ,Test Protocol,1,61,A,5-Jun-2020,,
Arun,AQC_VERA_Dallas_ADMS,BSQ Device Simulator ,Test Protocol,1,62,A,5-Jun-2020,,
Arun,AQC_VERA_Dallas_ADMS,BSQ Device Simulator ,Test Protocol,1,63,A,5-Jun-2020,,
Carole,VERA_DALLAS_R_D_TOOLS,BSQ Device Simulator ,IIVP,1,Install-01,D,8-Jun-2020,Multiple Errors,Email
Arun,AQC_VERA_Dallas_ADMS,BSQ Device Simulator ,Software Compliance Assessment,1,123,A,8-Jun-2020,,
Lan,VERA/Dallas GSS/Q ASTM Simulator,BSQ Device Simulator ,User Documentation (UDOC) VERA Req ID 994,1,994,A-FP,8-Jun-2020,,
Lan,VERA/Dallas_R_D_Tools/ICQ DevSim,BSQ Device Simulator ,User Documentation (UDoc),1,997,A-FP,8-Jun-2020,,
Carole,VERA_DALLAS_SBM,BSQ Device Simulator ,Maintenance Plan,1,Maintenance-1,D,9-Jun-2020,Multiple Errors,Email
Carole,VERA_DALLAS_R_D_TOOLS,BSQ Device Simulator ,CII,1,CII-1,D,9-Jun-2020,Inaccurate information,Email
Carole,VERA_DALLAS_R_D_TOOLS,BSQ Device Simulator ,IIVP,1,Install-01,D,9-Jun-2020,Inaccurate information,Email
Arun,AQC_VERA_Dallas_ADMS,BSQ Device Simulator ,Software Compliance Assessment,1,29,A,9-Jun-2020,,VERA
Arun,AQC_VERA_Dallas_ADMS,BSQ Device Simulator ,Software Change Request,1,840,D,9-Jun-2020,Inaccurate information,email
Carole,VERA_DALLAS_SBM,BSQ Device Simulator ,FRS,1,FRS-1,A,10-Jun-2020,N/A,VERA
Carole,VERA_DALLAS_SBM,BSQ Device Simulator ,URS,1,URS-1,A,10-Jun-2020,N/A,VERA
Carole,VERA_DALLAS_SBM,BSQ Device Simulator ,FRS,1,FRS-1,A,10-Jun-2020,N/A,VERA
Carole,VERA_DALLAS_R_D_TOOLS,BSQ Device Simulator ,Software Compliance Assessment,1,SCA-1,A,10-Jun-2020,N/A,VERA
Carole,VERA_DALLAS_R_D_TOOLS,BSQ Device Simulator ,CII,1,CII-1,A,10-Jun-2020,N/A,VERA
Carole,VERA_DALLAS_R_D_TOOLS,BSQ Device Simulator ,IIVP,1,Install-01,A,10-Jun-2020,N/A,VERA
Arun,AQC_VERA_Dallas_ADMS,BSQ Device Simulator ,Software Change Request,1,840,A,10-Jun-2020,,VERA
Arun,AQC_VERA_Dallas_Camstar,BSQ Device Simulator ,Software Change Request,1,490,D,10-Jun-2020,Inaccurate information,email
Arun,AQC_VERA_Dallas_Camstar,BSQ Device Simulator ,Software Change Request,1,490,A,10-Jun-2020,Inaccurate information,VERA
Arun,AQC_VERA_Dallas_ADMS,BSQ Device Simulator ,Test Protocol Results,1,4,A,11-Jun-2020,,
Arun,AQC_VERA_Dallas_ADMS,BSQ Device Simulator ,Test Protocol Results,1,5,A,11-Jun-2020,,
Arun,AQC_VERA_Dallas_ADMS,BSQ Device Simulator ,Test Protocol Results,1,6,A,11-Jun-2020,,
Arun,AQC_VERA_Dallas_ADMS,BSQ Device Simulator ,Test Protocol Results,1,7,A,11-Jun-2020,,
Arun,AQC_VERA_Dallas_ADMS,BSQ Device Simulator ,Test Protocol Results,1,8,A,11-Jun-2020,,
Arun,AQC_VERA_Dallas_ADMS,BSQ Device Simulator ,Test Protocol Results,1,9,A,11-Jun-2020,,
Arun,AQC_VERA_Dallas_ADMS,BSQ Device Simulator ,Test Protocol Results,1,10,A,11-Jun-2020,,
Arun,AQC_VERA_Dallas_ADMS,BSQ Device Simulator ,Test Protocol Results,1,11,A,11-Jun-2020,,
Arun,AQC_VERA_Dallas_ADMS,BSQ Device Simulator ,Test Protocol Results,1,12,D,11-Jun-2020,Incorrect Objective Evidence,VERA
Arun,AQC_VERA_Dallas_ADMS,BSQ Device Simulator ,URS,1,"31, 582, 583, 584, 585, 586, 587, 588, 589, 590, 591, 592, 593, 594, 595, 596, 598, 599, 600, 601, 602, 603, 604, 610, 611, 612, 613, 614 ",A,11-Jun-2020,,
Arun,AQC_VERA_Dallas_ADMS,BSQ Device Simulator ,FRS,1,"32, 652, 653, 654, 655, 656, 657, 658, 659, 660, 661, 662, 663, 664, 665, 666, 667, 689, 690, 691, 668,669,670, 671, 672, 673, 674, 675, 676, 677, 678, 679, 680, 681, 682, 683, 684, 685, 686, 687, 688",A,11-Jun-2020,,
Arun,AQC_VERA_Dallas_Camstar,BSQ Device Simulator ,URS/FRS,2,"437,439,440",A,11-Jun-2020,,
Arun,AQC_VERA_Dallas_Camstar,BSQ Device Simulator ,CII,1,491,A,11-Jun-2020,,
Lan,VERA/Dallas GSS/Q ASTM Simulator,BSQ Device Simulator ,ERES,1,845,A-FP,11-Jun-2020,,
Lan,VERA/Dallas GSS/Q ASTM Simulator,BSQ Device Simulator ,FRS,1,842,A-FP,11-Jun-2020,,
Lan,VERA/Dallas GSS/Q ASTM Simulator,BSQ Device Simulator ,CII,1,893,A-FP,11-Jun-2020,,
Lan,VERA/Dallas_R_D_Tools/ICQ DevSim,BSQ Device Simulator ,ISSD,1,999,A-FP,11-Jun-2020,,
Lan,VERA/Dallas_R_D_Tools/ICQ DevSim,BSQ Device Simulator ,System Architecture Description (SAD),1,1003,A-FP,11-Jun-2020,,
Lan,VERA/Dallas_R_D_Tools/ICQ DevSim,BSQ Device Simulator ,Maintenance Plan,1,1000,A-FP,11-Jun-2020,,
Lan,VERA/Dallas_R_D_Tools/ICQ DevSim,BSQ Device Simulator ,URS,1,730,A-FP,11-Jun-2020,,
Carole,VERA_DALLAS_SBM,BSQ Device Simulator ,Maintenance Plan,1,Maintenance-1,D,12-Jun-2020,Multiple Errors,Email
Arun,AQC_VERA_Dallas_ADMS,BSQ Device Simulator ,Software Change Request,1,842,A,12-Jun-2020,,
Arun,AQC_VERA_Dallas_Camstar,BSQ Device Simulator ,Test Protocol,1,"120,121,122,123,124,125,126, 52,53, 61",A,12-Jun-2020,,
Arun,AQC_VERA_Dallas_ADMS,BSQ Device Simulator ,Software Change Request,1,844,A,12-Jun-2020,,
Lan,VERA/Dallas_R_D_Tools/ICQ DevSim,BSQ Device Simulator ,FRS,1,731,A-FP,12-Jun-2020,,
Lan,VERA/Dallas_R_D_Tools/ICQ DevSim,BSQ Device Simulator ,CII,1,1007,D,12-Jun-2020,Inaccurate information,email
Lan,VERA/Dallas_R_D_Tools/ICQ DevSim,BSQ Device Simulator ,CII,1,1007,A,12-Jun-2020,,
Lan,VERA/Dallas_R_D_Tools/ICQ DevSim,BSQ Device Simulator ,Project Plan,1,1002,D,12-Jun-2020,Inaccurate information,email
Lan,VERA/Dallas_R_D_Tools/ICQ DevSim,BSQ Device Simulator ,Project Plan,1,1002,A,12-Jun-2020,,
Lan,VERA/Dallas GSS/VIPA,BSQ Device Simulator ,Software Compliance Assessment,2,84,A-FP,14-Jun-2020,,
Carole,VERA_DALLAS_SBM,BSQ Device Simulator ,Software Compliance Assessment,1,SCA-1,D,15-Jun-2020,Multiple Errors,Email
Carole,VERA_DALLAS_SBM,BSQ Device Simulator ,Software Change Request,1,SCR-1,D,15-Jun-2020,Multiple Errors,Email
Carole,VERA_DALLAS_SBM,BSQ Device Simulator ,Software Change Request,1,SCR-1,D,15-Jun-2020,Multiple Errors,Email
Carole,VERA_DALLAS_R_D_TOOLS,BSQ Device Simulator ,IIVP results,1,Install-01 Results,D,15-Jun-2020,Incorrect Objective Evidence,Email
Arun,AQC_VERA_Dallas_Camstar,BSQ Device Simulator ,Test Protocol,1,"92,96,94,93",A,15-Jun-2020,,
Arun,AQC_VERA_Dallas_Camstar,BSQ Device Simulator ,Software Change Request,1,8 - SCR14,D,15-Jun-2020,,email
Arun,AQC_VERA_Dallas_Camstar,BSQ Device Simulator ,Software Change Request,1,8 - SCR14,A,15-Jun-2020,,
Arun,AQC_VERA_Dallas_Camstar,BSQ Device Simulator ,Test Protocol,1,"97,98,99,100,100,101, 102, 103, 104",A,15-Jun-2020,,
Lan,VERA/Dallas_R_D_Tools/BSQ DevSim,BSQ Device Simulator ,Software Compliance Assessment,1,828,D,15-Jun-2020,Inaccurate information,email
Lan,VERA/Dallas_R_D_Tools/BSQ DevSim,BSQ Device Simulator ,Software Compliance Assessment,1,828,A,15-Jun-2020,,
Lan,VERA/Dallas_R_D_Tools/BSQ DevSim,BSQ Device Simulator ,FRS,1,895,A-FP,15-Jun-2020,,
Lan,VERA/Dallas_R_D_Tools/BSQ DevSim,BSQ Device Simulator ,URS,1,894,A-FP,15-Jun-2020,,
Carole,VERA_DALLAS_SBM,BSQ Device Simulator ,Software Change Request,1,SCR-1,D,16-Jun-2020,Multiple Errors,Email
Carole,VERA_DALLAS_R_D_TOOLS,BSQ Device Simulator ,IIVP results,1,Install-01 Results,A,16-Jun-2020,N/A,VERA
Arun,AQC_VERA_Dallas_ADMS,BSQ Device Simulator ,Test Protocol Results,1,12,A,16-Jun-2020,,
Arun,AQC_VERA_Dallas_Camstar,BSQ Device Simulator ,Traceability,1,406,A,16-Jun-2020,,
Arun,AQC_VERA_Dallas_ADMS,BSQ Device Simulator ,URS/FRS,1,"327, 328, 329, 330, 331, 332, 333, 334, 335, 336, 186, 187, 188, 189,190, 191, 192, 193, 194, 325, 326, 845, 337, 338, 339, 340, 341, 342, 343, 344, 345, 346, 347, 348, 349, 846, 847, 848, 849, 850",A,16-Jun-2020,,
Lan,VERA/Dallas_R_D_Tools/BSQ DevSim,BSQ Device Simulator ,ISSD,1,1004,D,16-Jun-2020,Inaccurate information,email
Lan,VERA/Dallas_R_D_Tools/BSQ DevSim,BSQ Device Simulator ,ISSD,1,1004,A,16-Jun-2020,,
Carole,VERA_DALLAS_SBM,BSQ Device Simulator ,URS,1,URS-1,D,17-Jun-2020,Multiple Errors,Email
Arun,AQC_VERA_Dallas_Camstar,BSQ Device Simulator ,System Certification Summary,1,492,A,17-Jun-2020,,
Lan,VERA/Dallas GSS/Q ASTM Simulator,BSQ Device Simulator ,IIVP,1,504,A-FP,17-Jun-2020,,
Lan,VERA/Dallas GSS/Q ASTM Simulator,BSQ Device Simulator ,Validation Plan,1,843,A-FP,17-Jun-2020,,
Lan,VERA/Dallas GSS/Q ASTM Simulator,BSQ Device Simulator ,IIVP,1,504,A-FP,17-Jun-2020,,
Lan,VERA/Dallas_R_D_Tools/BSQ DevSim,BSQ Device Simulator ,User Documentation (UDoc),1,834,A-FP,17-Jun-2020,,
Lan,VERA/Dallas_R_D_Tools/ICQ DevSim,BSQ Device Simulator ,IIVP,1,409,A-FP,17-Jun-2020,,
Lan,VERA/Dallas_R_D_Tools/ICQ DevSim,BSQ Device Simulator ,Test Protocol,1,411,A-FP,17-Jun-2020,,
Carole,VERA_DALLAS_SBM,BSQ Device Simulator ,IIVP,1,Install-1,D,18-Jun-2020,Multiple Errors,Email
Arun,AQC_VERA_Dallas_ADMS,BSQ Device Simulator ,IDP,1,470,D,18-Jun-2020,Inaccurate information,VERA
Arun,AQC_VERA_Dallas_ADMS,BSQ Device Simulator ,IDP,1,470,A,18-Jun-2020,Inaccurate information,
Lan,VERA/Dallas GSS/Q ASTM Simulator,BSQ Device Simulator ,Test Protocol,1,509,A-FP,18-Jun-2020,,
Lan,VERA/Dallas GSS/Q ASTM Simulator,BSQ Device Simulator ,Test Protocol,1,508,A-FP,18-Jun-2020,,
Lan,VERA/Dallas GSS/Q ASTM Simulator,BSQ Device Simulator ,Test Protocol,1,507,A-FP,18-Jun-2020,,
Lan,VERA/Dallas GSS/Q ASTM Simulator,BSQ Device Simulator ,Test Protocol,1,527,A-FP,18-Jun-2020,,
Lan,VERA/Dallas GSS/Q ASTM Simulator,BSQ Device Simulator ,Test Protocol,1,526,A-FP,18-Jun-2020,,
Lan,VERA/Dallas GSS/Q ASTM Simulator,BSQ Device Simulator ,Test Protocol,1,525,A-FP,18-Jun-2020,,
Lan,VERA/Dallas GSS/Q ASTM Simulator,BSQ Device Simulator ,Test Protocol,1,506,A-FP,18-Jun-2020,,
Lan,VERA/Dallas GSS/Q ASTM Simulator,BSQ Device Simulator ,Test Protocol,1,505,A-FP,18-Jun-2020,,
Lan,VERA/Dallas GSS/Q ASTM Simulator,BSQ Device Simulator ,IIVP,1,Run ID 96,A-FP,18-Jun-2020,,
Carole,VERA_DALLAS_SBM,BSQ Device Simulator ,Test Protocol,1,TC1,D,19-Jun-2020,Multiple Errors,Email
Carole,VERA_DALLAS_SBM,BSQ Device Simulator ,Test Protocol,1,TC2,D,19-Jun-2020,Multiple Errors,Email
Carole,VERA_DALLAS_SBM,BSQ Device Simulator ,Test Protocol,1,TC3,D,19-Jun-2020,Inaccurate information,Email
Arun,AQC_VERA_Dallas_ADMS,BSQ Device Simulator ,Test Protocol,1,65,A,19-Jun-2020,,
Arun,AQC_VERA_Dallas_ADMS,BSQ Device Simulator ,Test Protocol Results,1,14,A,19-Jun-2020,,
Arun,AQC_VERA_Dallas_ADMS,BSQ Device Simulator ,Test Protocol,1,"66, 67, 237",A,19-Jun-2020,,
Lan,VERA/Dallas GSS/Q ASTM Simulator,BSQ Device Simulator ,Test Protocol,1,Run ID 99 ,A-FP,19-Jun-2020,,
Lan,VERA/Dallas GSS/Q ASTM Simulator,BSQ Device Simulator ,Test Protocol,1,Run ID 98,A-FP,19-Jun-2020,,
Lan,VERA/Dallas GSS/Q ASTM Simulator,BSQ Device Simulator ,Test Protocol,1,Run ID 97,A-FP,19-Jun-2020,,
Lan,VERA/Dallas_R_D_Tools/BSQ DevSim,BSQ Device Simulator ,CII,1,835,D,19-Jun-2020,Inaccurate information,email
Lan,VERA/Dallas_R_D_Tools/BSQ DevSim,BSQ Device Simulator ,CII,1,835,A,19-Jun-2020,,
Lan,VERA/Dallas_R_D_Tools/BSQ DevSim,BSQ Device Simulator ,ERES,1,832,D,19-Jun-2020,Inaccurate information,email
Lan,VERA/Dallas_R_D_Tools/BSQ DevSim,BSQ Device Simulator ,ERES,1,832,A,19-Jun-2020,,
Lan,VERA/Dallas_R_D_Tools/BSQ DevSim,BSQ Device Simulator ,Project Plan,1,833,D,19-Jun-2020,Inaccurate information,email
Lan,VERA/Dallas_R_D_Tools/BSQ DevSim,BSQ Device Simulator ,Project Plan,1,833,D,19-Jun-2020,Inaccurate information,email
Lan,VERA/Dallas_R_D_Tools/BSQ DevSim,BSQ Device Simulator ,Project Plan,1,833,A,19-Jun-2020,,
Lan,VERA/Dallas_R_D_Tools/BSQ DevSim,BSQ Device Simulator ,Software Change Request,1,831,D,19-Jun-2020,Inaccurate information,email
Lan,VERA/Dallas_R_D_Tools/BSQ DevSim,BSQ Device Simulator ,Software Change Request,1,831,A,19-Jun-2020,,
Arun,AQC_VERA_Dallas_ADMS,BSQ Device Simulator ,Traceability,1,,A,20-Jun-2020,,
Arun,AQC_VERA_Dallas_ADMS,BSQ Device Simulator ,System Certification Summary,1,,A,20-Jun-2020,,
Lan,VERA/Dallas GSS/eForms,BSQ Device Simulator ,Software Compliance Assessment,1,751,D,20-Jun-2020,,
Carole,VERA_DALLAS_SBM,BSQ Device Simulator ,IIVP,1,Install-1,D,22-Jun-2020,Inaccurate information,Email
Carole,VERA_DALLAS_SBM,BSQ Device Simulator ,IIVP,1,Install-1,A,22-Jun-2020,N/A,VERA
Carole,VERA_DALLAS_SBM,BSQ Device Simulator ,Test Protocol,1,TC1,A,22-Jun-2020,N/A,VERA
Carole,VERA_DALLAS_SBM,BSQ Device Simulator ,Test Protocol,1,TC2,A,22-Jun-2020,N/A,VERA
Carole,VERA_DALLAS_SBM,BSQ Device Simulator ,Test Protocol,1,TC3,A,22-Jun-2020,N/A,VERA
Lan,VERA/Dallas GSS/Q ASTM Simulator,BSQ Device Simulator ,Test Protocol,1,Run ID 101,A-FP,22-Jun-2020,,
Lan,VERA/Dallas GSS/Q ASTM Simulator,BSQ Device Simulator ,Test Protocol,1,Run ID 100,A-FP,22-Jun-2020,,
Carole,VERA_DALLAS_SBM,BSQ Device Simulator ,CII,1,CII-1,D,23-Jun-2020,Inaccurate information,Email
Lan,VERA/Dallas GSS/Q ASTM Simulator,BSQ Device Simulator ,Test Protocol,1,Run ID 105,A-FP,23-Jun-2020,,
Lan,VERA/Dallas GSS/Q ASTM Simulator,BSQ Device Simulator ,Test Protocol,1,Run ID 104,A-FP,23-Jun-2020,,
Lan,VERA/Dallas GSS/Q ASTM Simulator,BSQ Device Simulator ,Test Protocol,1,Run ID 102,A-FP,23-Jun-2020,,
Lan,VERA/Dallas_R_D_Tools/ICQ DevSim,BSQ Device Simulator ,Test Protocol,1,414,A-FP,23-Jun-2020,,
Carole,VERA_DALLAS_SBM,BSQ Device Simulator ,Software Change Request,1,SCR-1,A,24-Jun-2020,N/A,VERA
Carole,VERA_DALLAS_SBM,BSQ Device Simulator ,Design Verification,1,Design Review-1,A-FP,24-Jun-2020,N/A,VERA
Carole,VERA_DALLAS_SBM,BSQ Device Simulator ,CII,1,CII-1,A,24-Jun-2020,N/A,VERA
Carole,VERA_DALLAS_SBM,BSQ Device Simulator ,Traceability,1,TraceMatrix-1,D,24-Jun-2020,Insufficient traceability,Email
Carole,VERA_DALLAS_SBM,BSQ Device Simulator ,Traceability,1,TraceMatrix-1,A,24-Jun-2020,N/A,VERA
Carole,VERA_DALLAS_SBM,BSQ Device Simulator ,Maintenance Plan,1,Maintenance-1,A,24-Jun-2020,N/A,VERA
Arun,AQC_VERA_Dallas_Camstar,BSQ Device Simulator ,Software Change Request,1,494,A,24-Jun-2020,,
Ken,VERA.Dallas_Spreadsheet/GMEST,BSQ Device Simulator ,Software Compliance Assessment,1,ReqID 29,A-FP,24-Jun-2020,,
Carole,VERA_DALLAS_SBM,BSQ Device Simulator ,FRS,1,FRS-1,D,25-Jun-2020,Multiple Errors,Email
Arun,AQC_VERA_Dallas_Mfg_Ops,BSQ Device Simulator ,Software Change Request,1,36,D,25-Jun-2020,Inaccurate information,NPV
Arun,AQC_VERA_Dallas_Camstar,BSQ Device Simulator ,URS/FRS,1,"247, 496, 495, 270, 497, 495",A,25-Jun-2020,,
Lan,VERA/Dallas GSS/Q ASTM Simulator,BSQ Device Simulator ,Traceability,1,996,A-FP,25-Jun-2020,,
Arun,AQC_VERA_Dallas_Camstar,BSQ Device Simulator ,Software Change Request,2,494,A,26-Jun-2020,,
Lan,VERA/Dallas GSS/Q ASTM Simulator,BSQ Device Simulator ,System Certification Summary,1,1008,D,26-Jun-2020,Inaccurate information,email
Lan,VERA/Dallas GSS/Q ASTM Simulator,BSQ Device Simulator ,System Certification Summary,1,1008,A,26-Jun-2020,,
Lan,VERA/Dallas_R_D_Tools/BSQ DevSim,BSQ Device Simulator ,IIVP,1,521,A-FP,26-Jun-2020,,
Arun,AQC_VERA_Dallas_Spreadsheets,BSQ Device Simulator ,Software Change Request,1,10,A,29-Jun-2020,,
Arun,AQC_VERA_Dallas_Spreadsheets,BSQ Device Simulator ,Software Compliance Assessment,1,29,A,29-Jun-2020,,
Lan,VERA/Dallas GSS/eForms,BSQ Device Simulator ,Software Compliance Assessment,1,751,A,29-Jun-2020,,
Lan,VERA/Dallas_R_D_Tools/BSQ DevSim,BSQ Device Simulator ,Test Protocol,1,512,A-FP,29-Jun-2020,,
Lan,VERA/Dallas_R_D_Tools/BSQ DevSim,BSQ Device Simulator ,Test Protocol,1,513,A-FP,29-Jun-2020,,
Lan,VERA/Dallas_R_D_Tools/BSQ DevSim,BSQ Device Simulator ,Test Protocol,1,514,A-FP,29-Jun-2020,,
Lan,VERA/Dallas_R_D_Tools/BSQ DevSim,BSQ Device Simulator ,Test Protocol,1,533,A-FP,29-Jun-2020,,
Lan,VERA/Dallas_R_D_Tools/BSQ DevSim,BSQ Device Simulator ,Test Protocol,1,515,A-FP,29-Jun-2020,,
Lan,VERA/Dallas_R_D_Tools/BSQ DevSim,BSQ Device Simulator ,Test Protocol,1,516,A-FP,29-Jun-2020,,
Lan,VERA/Dallas_R_D_Tools/BSQ DevSim,BSQ Device Simulator ,Test Protocol,1,517,A-FP,29-Jun-2020,,
Lan,VERA/Dallas_R_D_Tools/BSQ DevSim,BSQ Device Simulator ,Test Protocol,1,518,A-FP,29-Jun-2020,,
Lan,VERA/Dallas_R_D_Tools/BSQ DevSim,BSQ Device Simulator ,Test Protocol,1,519,A-FP,29-Jun-2020,,
Lan,VERA/Dallas_R_D_Tools/BSQ DevSim,BSQ Device Simulator ,Test Protocol,1,520,A-FP,29-Jun-2020,,
Ken,VERA.Dallas_Spreadsheet/IFATEST,BSQ Device Simulator ,Software Change Request,1,ReqID 10,A-FP,29-Jun-2020,,
Arun,AQC_VERA_Dallas_ADMS,BSQ Device Simulator ,Test Protocol Results,1,"29, 30, 31, 32, 33, 34",A,30-Jun-2020,,
Lan,VERA/Dallas GSS/QC Report ,BSQ Device Simulator ,Software Compliance Assessment,1,753,A-FP,30-Jun-2020,,
Ken,VERA.Dallas_Spreadsheet/GMEST,BSQ Device Simulator ,Software Change Request,1,ReqID 72,A-FP,30-Jun-2020,,
Lan,DA-S 00536 . 004,BSQ Device Simulator ,Test Protocol,2,Protocol58,D,6-Jul-2020,Inaccurate information,email
Lan,VERA/Dallas_GSS,BSQ Device Simulator ,Software Change Request,1,799,D,7-Jul-2020,Inaccurate information,email
Lan,VERA/Dallas_GSS,BSQ Device Simulator ,Software Change Request,1,799,A,7-Jul-2020,,
Lan,DA-S 00536 . 004,BSQ Device Simulator ,Test Protocol,2,Protocol58,A,7-Jul-2020,,
Lan,DA-S 00536 . 004,BSQ Device Simulator ,Test Protocol Results,2,Protocol58 Result,A-FP,7-Jul-2020,,
Arun,AQC_VERA_Dallas_ADMS,BSQ Device Simulator ,Traceability,2,460,D,7-Jul-2020,Inaccurate information,vera
Arun,AQC_VERA_Dallas_Camstar,BSQ Device Simulator ,Software Change Request,1,494,A,7-Jul-2020,,
Lan,DA-S 00536 . 004,BSQ Device Simulator ,Test Protocol,3,Protocol56,D,8-Jul-2020,Inaccurate information,NPV
Lan,DA-S 00536 . 004,BSQ Device Simulator ,Test Protocol,3,Protocol59,D,8-Jul-2020,Inaccurate information,NPV
Lan,DA-S 00536 . 004,BSQ Device Simulator ,Test Protocol,2,Protocol60,D,8-Jul-2020,Inaccurate information,NPV
Arun,AQC_VERA_Dallas_ADMS,BSQ Device Simulator ,System Certification Summary,1,857,D,8-Jul-2020,Inaccurate information,vera
Arun,AQC_VERA_Dallas_ADMS,BSQ Device Simulator ,System Certification Summary,1,857,A,8-Jul-2020,,
Arun,AQC_VERA_Dallas_ADMS,BSQ Device Simulator ,ISSD,2,122,A,8-Jul-2020,,
Arun,AQC_VERA_Dallas_Camstar,BSQ Device Simulator ,CII,1,498,A,8-Jul-2020,,
Arun,AQC_VERA_Dallas_Camstar,BSQ Device Simulator ,IPDR,1,9,D,8-Jul-2020,Inaccurate information,vera
Arun,AQC_VERA_Dallas_Camstar,BSQ Device Simulator ,Test Protocol Results,1,125,A,8-Jul-2020,,
Arun,AQC_VERA_Dallas_Camstar,BSQ Device Simulator ,Test Protocol,1,"132, 133, 134, 135, 144, 121, 136, 137, 123, 124, 125, 126, 122",A,8-Jul-2020,,
Lan,VERA/Dallas_GSS,BSQ Device Simulator ,URS,1,757,D,9-Jul-2020,Inaccurate information,email
Lan,VERA/Dallas_GSS,BSQ Device Simulator ,URS,1,757,A,9-Jul-2020,,
Arun,AQC_VERA_Dallas_ADMS,BSQ Device Simulator ,Traceability,1,464,D,10-Jul-2020,Inaccurate information,vera
